"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"365","Get A Baby",1,10,"Club","Mixed","Plymouth","NH","/teams/events/Eventteam/?TeamId=oqcJzAKhFU%2bFhJvnANaUdfJmOga0OXZui%2bHFwLdRfEg%3d",146,0.000407949532498457
"366","Granite State",2,3,"Youth Club U-20","Mixed","Durham","NH","/teams/events/Eventteam/?TeamId=9H%2fzgKuTvRjsXJR%2bn4LQmNGOkY%2bSK57joaqKKoyVqDY%3d",151,0.000394044950133419
"367","OMBU",2,2,"Club","Mixed","Portland","OR","/teams/events/Eventteam/?TeamId=uNYweGOrDQWGiBpRlqguwtAda8jlerC64d%2b1v7mNJkg%3d",285,0.000353941315157706
"368","Locals",0,5,"Beach","Mixed","Norfolk","VA","/teams/events/Eventteam/?TeamId=TLuGQvP7D25RKcJqYtz0QCX4gBpjU2iNhoFhn7%2fqDCY%3d",204,0.000336730042338539
"369","Notorious P.I.G.",0,12,"Youth Club U-20","Mixed","Cincinnati","OH","/teams/events/Eventteam/?TeamId=Q8kziLLQ78k%2bJQUCCTO%2b6%2bN2sfoRKOsZqGuGi6nVIv0%3d",277,0.000336222041305991
"370","Mud Turtles",0,9,"Club","Mixed","Houston","TX","/teams/events/Eventteam/?TeamId=Q7Wd%2fJgJ8lkkWSq7DChapAXS5vRhi9tjN1jnpJKPIKY%3d",260,0.000330919066426645
"371","Igneous Ultimate",0,4,"Club","Mixed","Bend","OR","/teams/events/Eventteam/?TeamId=h3HxzSIaCNZN%2f53tqpdM7kj%2fkiOjSQP%2bZ1%2fXra%2bWO3I%3d",172,0.000201563101108781
"372","Skyhawks",2,4,"Club","Mixed","South Bend","IN","/teams/events/Eventteam/?TeamId=Ep7RlLJzlXEkUl7bt1%2bhMo%2bx0ovAjZKGby30IKTX5Ig%3d",351,0.000132260488269224
"373","ALTimate Brews",2,6,"Club","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=AxB0Prd%2b5ZhJwxMmz2zPPrVvJfpkayZIHZJbdnDXByc%3d",14,0.000108595908084315
"374","Milwaukee Lake Effect-Lower",2,2,"Youth Club U-20","Mixed","Milwaukee","WI","/teams/events/Eventteam/?TeamId=iL%2beijJudb4CPZMds7WQJOsj1bj6YQh2OeUNeAtS%2baE%3d",239,9.20242007075723e-05
"375","Taco Cat",0,6,"Club","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=BnKOIRGz1JsXPJaKngmzdHJSTq81ku5%2bkkkzSkwBanw%3d",386,5.91344970042231e-05
"376","Skyscrapers",2,4,"Youth Club U-20","Mixed","New York","NY","/teams/events/Eventteam/?TeamId=bo60DGw%2bQpipzPDyh28gt2OxjkZgV%2fU2hQDemVGku7U%3d",352,3.71309000506648e-05
"377","Petey's Parrots",1,13,"Club","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=z4WRHpoGRXzhZs%2f8Elw3hiaHz3HJV9XBOBtxIPePWWc%3d",295,2.33882726725737e-05
"378","Connecticut Insomnia",0,4,"Youth Club U-20","Mixed","Cromwell","CT","/teams/events/Eventteam/?TeamId=RvOXwfCv%2bvTLW4x6T4wRDjOtZVjEKfp6Lc6aWRCK%2bTU%3d",89,1.53659360431138e-05
"379","Mishigami",1,5,"Club","Mixed","East Lansing","MI","/teams/events/Eventteam/?TeamId=G7hM2VyzWnxdvBmvGRniH5uIElj4tZ9prgByScLIxzc%3d",245,1.01540847512676e-05
"380","Bentley Upper School-Upper (Bentley Phoenix)",2,0,"High School","Mixed","Lafayette","CA","/teams/events/Eventteam/?TeamId=DUkHH%2bEtOlXsGpxiJpFkizz0UdK5VBMfdpeFvWauUZs%3d",36,1.4847637521397e-23
